PARTITION,NODELIST,CPUS,MEMORY,GRES,STATE,AVAIL_FEATURES
sched_system_all,node2603,64,2063000,(null),allocated,node2603,rocky8
sched_system_all,node2609,64,515000,(null),allocated,node2609,rocky8
sched_system_all,node2610,64,515000,(null),allocated,node2610,rocky8
sched_system_all,node2611,64,515000,(null),allocated,node2611,rocky8
sched_system_all,node2628,64,2063000,(null),allocated,node2628,rocky8
sched_system_all,node2629,64,2063000,(null),allocated,node2629,rocky8
sched_system_all,node2630,64,2063000,(null),allocated,node2630,rocky8
sched_system_all,node2631,64,2063000,(null),allocated,node2631,rocky8
sched_system_all,node2632,64,1031000,(null),allocated,node2632,rocky8
sched_system_all,node2633,64,1031000,(null),allocated,node2633,rocky8
sched_system_all,node2634,64,1031000,(null),allocated,node2634,rocky8
sched_system_all,node2635,64,1031000,(null),allocated,node2635,rocky8
sched_system_all,node2637,64,515000,(null),allocated,node2637,rocky8
sched_system_all,node2638,64,515000,(null),allocated,node2638,rocky8
sched_system_all,node2639,64,515000,(null),allocated,node2639,rocky8
sched_system_all,node2703,128,2063000,gpu:h100:4,allocated,node2703,rocky8
sched_system_all,node2704,64,386000,(null),allocated,node2704,rocky8,high_l3
sched_system_all,node2804,64,1031000,gpu:l40s:4,allocated,node2804,rocky8
sched_system_all,node2906,64,1031000,gpu:h100:4,allocated,node2906,rocky8
sched_system_all,dtn002,64,257000,(null),idle,dtn002,rocky8
sched_system_all,node074,16,64000,gpu:1,idle,node074,centos7
sched_system_all,node199,16,64000,(null),idle,node199,centos7
sched_system_all,node200,16,64000,(null),idle,node200,centos7
sched_system_all,node201,16,64000,(null),idle,node201,centos7
sched_system_all,node202,16,64000,(null),idle,node202,centos7
sched_system_all,node203,16,64000,(null),idle,node203,centos7
sched_system_all,node207,16,64000,(null),idle,node207,centos7
sched_system_all,node210,16,64000,(null),idle,node210,centos7
sched_system_all,node211,16,64000,(null),idle,node211,centos7
sched_system_all,node215,16,64000,(null),idle,node215,centos7
sched_system_all,node236,20,64000,(null),idle,node236,centos7
sched_system_all,node237,20,64000,(null),idle,node237,centos7
sched_system_all,node238,20,64000,(null),idle,node238,centos7
sched_system_all,node239,20,64000,(null),idle,node239,centos7
sched_system_all,node240,20,64000,(null),idle,node240,centos7
sched_system_all,node241,20,64000,(null),idle,node241,centos7
sched_system_all,node242,20,64000,(null),idle,node242,centos7
sched_system_all,node243,20,64000,(null),idle,node243,centos7
sched_system_all,node244,20,64000,(null),idle,node244,centos7
sched_system_all,node245,20,64000,(null),idle,node245,centos7
sched_system_all,node246,20,64000,(null),idle,node246,centos7
sched_system_all,node247,20,64000,(null),idle,node247,centos7
sched_system_all,node248,20,64000,(null),idle,node248,centos7
sched_system_all,node249,20,64000,(null),idle,node249,centos7
sched_system_all,node250,20,64000,(null),idle,node250,centos7
sched_system_all,node251,20,64000,(null),idle,node251,centos7
sched_system_all,node252,20,64000,(null),idle,node252,centos7
sched_system_all,node253,20,64000,(null),idle,node253,centos7
sched_system_all,node254,20,64000,(null),idle,node254,centos7
sched_system_all,node255,20,64000,(null),idle,node255,centos7
sched_system_all,node256,20,64000,(null),idle,node256,centos7
sched_system_all,node257,20,64000,(null),idle,node257,centos7
sched_system_all,node258,20,64000,(null),idle,node258,centos7
sched_system_all,node259,20,64000,(null),idle,node259,centos7
sched_system_all,node260,20,64000,(null),idle,node260,centos7
sched_system_all,node261,20,64000,(null),idle,node261,centos7
sched_system_all,node265,20,64000,(null),idle,node265,centos7
sched_system_all,node266,20,64000,(null),idle,node266,centos7
sched_system_all,node267,20,64000,(null),idle,node267,centos7
sched_system_all,node268,20,64000,(null),idle,node268,centos7
sched_system_all,node269,20,64000,(null),idle,node269,centos7
sched_system_all,node270,20,64000,(null),idle,node270,centos7
sched_system_all,node271,20,64000,(null),idle,node271,centos7
sched_system_all,node272,20,64000,(null),idle,node272,centos7
sched_system_all,node273,20,64000,(null),idle,node273,centos7
sched_system_all,node279,20,64000,(null),idle,node279,centos7
sched_system_all,node290,20,257000,(null),idle,node290,centos7
sched_system_all,node291,20,257000,(null),idle,node291,centos7
sched_system_all,node292,20,257000,(null),idle,node292,centos7
sched_system_all,node293,20,257000,(null),idle,node293,centos7
sched_system_all,node294,20,257000,(null),idle,node294,centos7
sched_system_all,node295,20,257000,(null),idle,node295,centos7
sched_system_all,node309,40,386000,gpu:1,idle,node309,centos7
sched_system_all,node310,40,386000,gpu:1,idle,node310,centos7
sched_system_all,node311,40,386000,gpu:1,idle,node311,centos7
sched_system_all,node312,40,386000,gpu:1,idle,node312,centos7
sched_system_all,node313,20,64000,(null),idle,node313,centos7
sched_system_all,node314,20,64000,(null),idle,node314,centos7
sched_system_all,node315,20,64000,(null),idle,node315,centos7
sched_system_all,node316,20,64000,(null),idle,node316,centos7
sched_system_all,node318,20,64000,(null),idle,node318,centos7
sched_system_all,node319,20,64000,(null),idle,node319,centos7
sched_system_all,node320,20,64000,(null),idle,node320,centos7
sched_system_all,node321,24,128000,(null),idle,node321,centos7
sched_system_all,node322,24,128000,(null),idle,node322,centos7
sched_system_all,node323,24,128000,(null),idle,node323,centos7
sched_system_all,node324,24,128000,(null),idle,node324,centos7
sched_system_all,node325,24,128000,(null),idle,node325,centos7
sched_system_all,node326,24,128000,(null),idle,node326,centos7
sched_system_all,node327,24,128000,(null),idle,node327,centos7
sched_system_all,node328,24,128000,(null),idle,node328,centos7
sched_system_all,node329,20,63000,(null),idle,node329,centos7
sched_system_all,node330,20,63000,(null),idle,node330,centos7
sched_system_all,node342,48,1031000,(null),idle,node342,centos7
sched_system_all,node343,20,63000,(null),idle,node343,centos7
sched_system_all,node344,20,63000,(null),idle,node344,centos7
sched_system_all,node345,20,63000,(null),idle,node345,centos7
sched_system_all,node346,20,63000,(null),idle,node346,centos7
sched_system_all,node347,20,63000,(null),idle,node347,centos7
sched_system_all,node348,20,63000,(null),idle,node348,centos7
sched_system_all,node349,20,63000,(null),idle,node349,centos7
sched_system_all,node350,20,63000,(null),idle,node350,centos7
sched_system_all,node351,20,63000,(null),idle,node351,centos7
sched_system_all,node352,20,63000,(null),idle,node352,centos7
sched_system_all,node353,20,63000,(null),idle,node353,centos7
sched_system_all,node354,20,63000,(null),idle,node354,centos7
sched_system_all,node355,20,63000,(null),idle,node355,centos7
sched_system_all,node356,20,63000,(null),idle,node356,centos7
sched_system_all,node392,20,63000,(null),idle,node392,centos7
sched_system_all,node397,20,128000,(null),idle,node397,centos7
sched_system_all,node398,20,128000,(null),idle,node398,centos7
sched_system_all,node399,20,128000,(null),idle,node399,centos7
sched_system_all,node400,20,128000,(null),idle,node400,centos7
sched_system_all,node401,20,128000,(null),idle,node401,centos7
sched_system_all,node402,20,128000,(null),idle,node402,centos7
sched_system_all,node403,20,128000,(null),idle,node403,centos7
sched_system_all,node404,20,128000,(null),idle,node404,centos7
sched_system_all,node405,20,128000,(null),idle,node405,centos7
sched_system_all,node406,20,128000,(null),idle,node406,centos7
sched_system_all,node407,20,128000,(null),idle,node407,centos7
sched_system_all,node408,20,128000,(null),idle,node408,centos7
sched_system_all,node409,20,128000,(null),idle,node409,centos7
sched_system_all,node410,20,128000,(null),idle,node410,centos7
sched_system_all,node411,20,128000,(null),idle,node411,centos7
sched_system_all,node412,20,128000,(null),idle,node412,centos7
sched_system_all,node413,20,128000,(null),idle,node413,centos7
sched_system_all,node414,24,128000,(null),idle,node414,centos7
sched_system_all,node415,24,128000,(null),idle,node415,centos7
sched_system_all,node417,24,128000,(null),idle,node417,centos7
sched_system_all,node419,24,128000,(null),idle,node419,centos7
sched_system_all,node421,20,257000,(null),idle,node421,centos7
sched_system_all,node422,20,257000,(null),idle,node422,centos7
sched_system_all,node423,24,257000,gpu:4,idle,node423,centos7
sched_system_all,node424,24,515000,(null),idle,node424,centos7
sched_system_all,node425,24,515000,(null),idle,node425,centos7
sched_system_all,node432,28,64000,(null),idle,node432,centos7
sched_system_all,node433,28,64000,(null),idle,node433,centos7
sched_system_all,node436,56,257000,(null),idle,node436,centos7
sched_system_all,node437,56,257000,(null),idle,node437,centos7
sched_system_all,node438,56,257000,(null),idle,node438,centos7
sched_system_all,node439,56,257000,(null),idle,node439,centos7
sched_system_all,node440,56,257000,(null),idle,node440,centos7
sched_system_all,node442,56,257000,gpu:4,idle,node442,centos7
sched_system_all,node447,28,128000,(null),idle,node447,centos7
sched_system_all,node448,28,128000,(null),idle,node448,centos7
sched_system_all,node449,28,128000,(null),idle,node449,centos7
sched_system_all,node450,28,128000,(null),idle,node450,centos7
sched_system_all,node451,28,128000,(null),idle,node451,centos7
sched_system_all,node452,28,128000,(null),idle,node452,centos7
sched_system_all,node453,28,128000,(null),idle,node453,centos7
sched_system_all,node454,28,128000,(null),idle,node454,centos7
sched_system_all,node455,28,128000,(null),idle,node455,centos7
sched_system_all,node456,28,128000,(null),idle,node456,centos7
sched_system_all,node459,28,128000,(null),idle,node459,centos7
sched_system_all,node460,28,128000,(null),idle,node460,centos7
sched_system_all,node461,28,128000,(null),idle,node461,centos7
sched_system_all,node463,28,128000,(null),idle,node463,centos7
sched_system_all,node464,28,128000,(null),idle,node464,centos7
sched_system_all,node465,28,128000,(null),idle,node465,centos7
sched_system_all,node466,28,128000,(null),idle,node466,centos7
sched_system_all,node467,28,128000,(null),idle,node467,centos7
sched_system_all,node468,24,64000,(null),idle,node468,centos7
sched_system_all,node469,24,64000,(null),idle,node469,centos7
sched_system_all,node470,24,64000,(null),idle,node470,centos7
sched_system_all,node471,24,64000,(null),idle,node471,centos7
sched_system_all,node472,24,64000,(null),idle,node472,centos7
sched_system_all,node473,24,64000,(null),idle,node473,centos7
sched_system_all,node474,24,64000,(null),idle,node474,centos7
sched_system_all,node475,24,64000,(null),idle,node475,centos7
sched_system_all,node476,24,64000,(null),idle,node476,centos7
sched_system_all,node477,24,64000,(null),idle,node477,centos7
sched_system_all,node478,24,64000,(null),idle,node478,centos7
sched_system_all,node479,24,64000,(null),idle,node479,centos7
sched_system_all,node480,24,64000,(null),idle,node480,centos7
sched_system_all,node481,24,64000,(null),idle,node481,centos7
sched_system_all,node482,24,64000,(null),idle,node482,centos7
sched_system_all,node483,24,64000,(null),idle,node483,centos7
sched_system_all,node494,32,128000,(null),idle,node494,centos7
sched_system_all,node495,32,128000,(null),idle,node495,centos7
sched_system_all,node496,32,128000,(null),idle,node496,centos7
sched_system_all,node497,32,128000,(null),idle,node497,centos7
sched_system_all,node498,32,128000,(null),idle,node498,centos7
sched_system_all,node499,32,128000,(null),idle,node499,centos7
sched_system_all,node500,32,128000,(null),idle,node500,centos7
sched_system_all,node501,32,128000,(null),idle,node501,centos7
sched_system_all,node502,32,128000,(null),idle,node502,centos7
sched_system_all,node503,32,128000,(null),idle,node503,centos7
sched_system_all,node504,32,128000,(null),idle,node504,centos7
sched_system_all,node505,32,128000,(null),idle,node505,centos7
sched_system_all,node506,32,128000,(null),idle,node506,centos7
sched_system_all,node507,32,128000,(null),idle,node507,centos7
sched_system_all,node508,32,128000,(null),idle,node508,centos7
sched_system_all,node509,32,128000,(null),idle,node509,centos7
sched_system_all,node510,32,128000,(null),idle,node510,centos7
sched_system_all,node511,32,128000,(null),idle,node511,centos7
sched_system_all,node512,32,128000,(null),idle,node512,centos7
sched_system_all,node513,32,128000,(null),idle,node513,centos7
sched_system_all,node514,32,128000,(null),idle,node514,centos7
sched_system_all,node515,32,128000,(null),idle,node515,centos7
sched_system_all,node516,32,128000,(null),idle,node516,centos7
sched_system_all,node517,32,128000,(null),idle,node517,centos7
sched_system_all,node518,32,128000,(null),idle,node518,centos7
sched_system_all,node519,32,128000,(null),idle,node519,centos7
sched_system_all,node520,32,128000,(null),idle,node520,centos7
sched_system_all,node521,32,128000,(null),idle,node521,centos7
sched_system_all,node522,32,128000,(null),idle,node522,centos7
sched_system_all,node523,32,128000,(null),idle,node523,centos7
sched_system_all,node524,32,128000,(null),idle,node524,centos7
sched_system_all,node525,32,128000,(null),idle,node525,centos7
sched_system_all,node526,32,128000,(null),idle,node526,centos7
sched_system_all,node527,32,128000,(null),idle,node527,centos7
sched_system_all,node528,32,128000,(null),idle,node528,centos7
sched_system_all,node529,32,128000,(null),idle,node529,centos7
sched_system_all,node530,32,128000,(null),idle,node530,centos7
sched_system_all,node531,32,128000,(null),idle,node531,centos7
sched_system_all,node532,32,128000,(null),idle,node532,centos7
sched_system_all,node533,32,128000,(null),idle,node533,centos7
sched_system_all,node534,32,128000,(null),idle,node534,centos7
sched_system_all,node535,32,128000,(null),idle,node535,centos7
sched_system_all,node536,32,128000,(null),idle,node536,centos7
sched_system_all,node537,32,128000,(null),idle,node537,centos7
sched_system_all,node538,32,128000,(null),idle,node538,centos7
sched_system_all,node539,32,128000,(null),idle,node539,centos7
sched_system_all,node540,32,128000,(null),idle,node540,centos7
sched_system_all,node541,32,128000,(null),idle,node541,centos7
sched_system_all,node542,32,128000,(null),idle,node542,centos7
sched_system_all,node543,32,128000,(null),idle,node543,centos7
sched_system_all,node544,32,128000,(null),idle,node544,centos7
sched_system_all,node545,32,128000,(null),idle,node545,centos7
sched_system_all,node546,32,128000,(null),idle,node546,centos7
sched_system_all,node547,32,128000,(null),idle,node547,centos7
sched_system_all,node548,32,128000,(null),idle,node548,centos7
sched_system_all,node549,32,128000,(null),idle,node549,centos7
sched_system_all,node550,32,128000,(null),idle,node550,centos7
sched_system_all,node552,32,128000,(null),idle,node552,centos7
sched_system_all,node553,32,128000,(null),idle,node553,centos7
sched_system_all,node554,32,128000,(null),idle,node554,centos7
sched_system_all,node556,32,128000,(null),idle,node556,centos7
sched_system_all,node557,32,128000,(null),idle,node557,centos7
sched_system_all,node558,32,128000,(null),idle,node558,centos7
sched_system_all,node559,32,128000,(null),idle,node559,centos7
sched_system_all,node560,32,128000,(null),idle,node560,centos7
